SongID,SongTitle,SongPopularity,ArtistA,ArtistAGenres,ArtistAPopularity,ArtistAFollowers,ArtistARelated,ArtistB,AtristBGenres,ArtistBPopularity,ArtistBFollowers,ArtistBRelated
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,77,Pia Mia,"['dance pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'social media pop', 'urban contemporary']",66,1674505,"['Niykee Heaton', 'Tinashe', 'Normani', 'Kiana Ledé', 'Kiiara', 'Mabel', 'Justine Skye', 'Toni Romiti', ""Olivia O'Brien"", 'Zara Larsson', 'Keke Palmer', 'M.O', 'RAYE', 'Maggie Lindemann', 'Janine', 'Charlotte Lawrence', 'PRETTYMUCH', 'Madison Beer', 'Fifth Harmony', 'Rita Ora']",Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",90,15446221,"['Mario', 'Trey Songz', 'Jeremih', 'Omarion', 'T-Pain', 'Ne-Yo', 'Pretty Ricky', 'Usher', 'The-Dream', 'August Alsina', 'Bow Wow', 'Keyshia Cole', 'Lloyd', 'Jay Sean', 'Jacquees', 'Ciara', 'Kid Ink', 'Ty Dolla $ign', 'Eric Bellinger', 'Wale']"
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,77,Pia Mia,"['dance pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'social media pop', 'urban contemporary']",66,1674505,"['Niykee Heaton', 'Tinashe', 'Normani', 'Kiana Ledé', 'Kiiara', 'Mabel', 'Justine Skye', 'Toni Romiti', ""Olivia O'Brien"", 'Zara Larsson', 'Keke Palmer', 'M.O', 'RAYE', 'Maggie Lindemann', 'Janine', 'Charlotte Lawrence', 'PRETTYMUCH', 'Madison Beer', 'Fifth Harmony', 'Rita Ora']",Tyga,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",85,6479550,"['Kid Ink', 'Young Money', 'Travis Porter', 'French Montana', 'Ace Hood', 'DJ Khaled', 'Big Sean', 'Wiz Khalifa', 'Waka Flocka Flame', '2 Chainz', 'Ty Dolla $ign', 'Jeremih', 'Yo Gotti', 'Juicy J', 'T-Pain', 'Tory Lanez', 'Soulja Boy', 'YG', 'Sage The Gemini', 'Wale']"
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,77,Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",90,15446221,"['Mario', 'Trey Songz', 'Jeremih', 'Omarion', 'T-Pain', 'Ne-Yo', 'Pretty Ricky', 'Usher', 'The-Dream', 'August Alsina', 'Bow Wow', 'Keyshia Cole', 'Lloyd', 'Jay Sean', 'Jacquees', 'Ciara', 'Kid Ink', 'Ty Dolla $ign', 'Eric Bellinger', 'Wale']",Tyga,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",85,6479550,"['Kid Ink', 'Young Money', 'Travis Porter', 'French Montana', 'Ace Hood', 'DJ Khaled', 'Big Sean', 'Wiz Khalifa', 'Waka Flocka Flame', '2 Chainz', 'Ty Dolla $ign', 'Jeremih', 'Yo Gotti', 'Juicy J', 'T-Pain', 'Tory Lanez', 'Soulja Boy', 'YG', 'Sage The Gemini', 'Wale']"
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),82,Meghan Trainor,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",81,11206622,"['Fifth Harmony', 'Nick Jonas', 'Rixton', 'Shawn Mendes', 'Jessie J', 'Ariana Grande', 'The Vamps', 'Tori Kelly', 'G.R.L.', 'Ella Henderson', 'Becky G', 'MKTO', 'Carly Rae Jepsen', 'Selena Gomez', 'Maroon 5', 'Katy Tiz', 'Sam Smith', '5 Seconds of Summer', 'Andy Grammer', 'Sia']",John Legend,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",82,6103704,"['Robin Thicke', 'Anthony Hamilton', 'Maxwell', 'Alicia Keys', 'Musiq Soulchild', 'Corinne Bailey Rae', 'Jill Scott', 'India.Arie', 'Mario', 'Jazmine Sullivan', 'PJ Morton', 'Aloe Blacc', 'Ledisi', 'Joe', 'Brian McKnight', 'Fantasia', 'Donell Jones', 'Tamia', 'Jamie Foxx', 'James Morrison']"
285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",79,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",90,23871991,"['Calvin Harris', 'R3HAB', 'Avicii', 'Galantis', 'The Chainsmokers', 'Sigala', 'Martin Jensen', 'Tiësto', 'Cheat Codes', 'Jax Jones', 'Alesso', 'Loud Luxury', 'Cash Cash', 'Dimitri Vegas & Like Mike', 'KSHMR', 'DVBBS', 'VINAI', 'Robin Schulz', 'Lucas & Steve', 'Zedd']",Afrojack,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop rap', 'progressive house', 'tropical house']",78,3809366,"['Laidback Luke', 'Nicky Romero', 'DubVision', 'NERVO', 'Quintino', 'Firebeatz', 'Sick Individuals', 'Hardwell', 'Borgeous', 'Sebastian Ingrosso', 'Bingo Players', 'Dimitri Vangelis & Wyman', 'Matisse & Sadko', 'Dada Life', 'Bassjackers', 'Jay Hardway', 'Lucas & Steve', 'Sander van Doorn', 'KAAZE', 'Fedde Le Grand']"
285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",79,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",90,23871991,"['Calvin Harris', 'R3HAB', 'Avicii', 'Galantis', 'The Chainsmokers', 'Sigala', 'Martin Jensen', 'Tiësto', 'Cheat Codes', 'Jax Jones', 'Alesso', 'Loud Luxury', 'Cash Cash', 'Dimitri Vegas & Like Mike', 'KSHMR', 'DVBBS', 'VINAI', 'Robin Schulz', 'Lucas & Steve', 'Zedd']",Bebe Rexha,"['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']",82,7067249,"['Zara Larsson', 'Fifth Harmony', 'Camila Cabello', 'Rita Ora', 'Hailee Steinfeld', 'Alessia Cara', 'Pia Mia', 'Anne-Marie', 'Ellie Goulding', 'Julia Michaels', 'Bea Miller', 'Demi Lovato', 'Mabel', 'Astrid S', 'Jess Glynne', 'Charlotte Lawrence', 'Halsey', 'RAYE', 'Madison Beer', 'Hey Violet']"
285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",79,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",90,23871991,"['Calvin Harris', 'R3HAB', 'Avicii', 'Galantis', 'The Chainsmokers', 'Sigala', 'Martin Jensen', 'Tiësto', 'Cheat Codes', 'Jax Jones', 'Alesso', 'Loud Luxury', 'Cash Cash', 'Dimitri Vegas & Like Mike', 'KSHMR', 'DVBBS', 'VINAI', 'Robin Schulz', 'Lucas & Steve', 'Zedd']",Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",90,24174771,"['Normani', 'Kehlani', 'Iggy Azalea', 'Chloe x Halle', 'Rihanna', 'Victoria Monét', 'Ciara', 'Azealia Banks', 'Bhad Bhabie', 'Fergie', 'The Carters', 'Teyana Taylor', 'Pia Mia', 'Cardi B', 'Jeremih', 'SZA', 'BIA', 'Beyoncé', 'Keyshia Cole', 'Kash Doll']"
285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",79,Afrojack,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop rap', 'progressive house', 'tropical house']",78,3809366,"['Laidback Luke', 'Nicky Romero', 'DubVision', 'NERVO', 'Quintino', 'Firebeatz', 'Sick Individuals', 'Hardwell', 'Borgeous', 'Sebastian Ingrosso', 'Bingo Players', 'Dimitri Vangelis & Wyman', 'Matisse & Sadko', 'Dada Life', 'Bassjackers', 'Jay Hardway', 'Lucas & Steve', 'Sander van Doorn', 'KAAZE', 'Fedde Le Grand']",Bebe Rexha,"['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']",82,7067249,"['Zara Larsson', 'Fifth Harmony', 'Camila Cabello', 'Rita Ora', 'Hailee Steinfeld', 'Alessia Cara', 'Pia Mia', 'Anne-Marie', 'Ellie Goulding', 'Julia Michaels', 'Bea Miller', 'Demi Lovato', 'Mabel', 'Astrid S', 'Jess Glynne', 'Charlotte Lawrence', 'Halsey', 'RAYE', 'Madison Beer', 'Hey Violet']"
285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",79,Afrojack,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop rap', 'progressive house', 'tropical house']",78,3809366,"['Laidback Luke', 'Nicky Romero', 'DubVision', 'NERVO', 'Quintino', 'Firebeatz', 'Sick Individuals', 'Hardwell', 'Borgeous', 'Sebastian Ingrosso', 'Bingo Players', 'Dimitri Vangelis & Wyman', 'Matisse & Sadko', 'Dada Life', 'Bassjackers', 'Jay Hardway', 'Lucas & Steve', 'Sander van Doorn', 'KAAZE', 'Fedde Le Grand']",Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",90,24174771,"['Normani', 'Kehlani', 'Iggy Azalea', 'Chloe x Halle', 'Rihanna', 'Victoria Monét', 'Ciara', 'Azealia Banks', 'Bhad Bhabie', 'Fergie', 'The Carters', 'Teyana Taylor', 'Pia Mia', 'Cardi B', 'Jeremih', 'SZA', 'BIA', 'Beyoncé', 'Keyshia Cole', 'Kash Doll']"
285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",79,Bebe Rexha,"['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']",82,7067249,"['Zara Larsson', 'Fifth Harmony', 'Camila Cabello', 'Rita Ora', 'Hailee Steinfeld', 'Alessia Cara', 'Pia Mia', 'Anne-Marie', 'Ellie Goulding', 'Julia Michaels', 'Bea Miller', 'Demi Lovato', 'Mabel', 'Astrid S', 'Jess Glynne', 'Charlotte Lawrence', 'Halsey', 'RAYE', 'Madison Beer', 'Hey Violet']",Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",90,24174771,"['Normani', 'Kehlani', 'Iggy Azalea', 'Chloe x Halle', 'Rihanna', 'Victoria Monét', 'Ciara', 'Azealia Banks', 'Bhad Bhabie', 'Fergie', 'The Carters', 'Teyana Taylor', 'Pia Mia', 'Cardi B', 'Jeremih', 'SZA', 'BIA', 'Beyoncé', 'Keyshia Cole', 'Kash Doll']"
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,78,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",86,22518593,"['David Guetta', 'Love Regenerator', 'The Chainsmokers', 'Jonas Blue', 'Martin Jensen', 'Jax Jones', 'Sigala', 'Felix Jaehn', 'Lost Frequencies', 'Cheat Codes', 'Galantis', 'Kungs', 'Kygo', 'Loud Luxury', 'Jack Ü', 'Major Lazer', 'Zedd', 'Robin Schulz', 'Axwell /\\ Ingrosso', 'Alesso']",Disciples,"['deep groove house', 'disco house', 'edm', 'electro house', 'house', 'pop dance', 'tropical house', 'uk dance']",67,224957,"['Philip George', 'M-22', 'Blinkie', 'Secondcity', 'Shift K3Y', 'Route 94', 'Kideko', 'OFFAIAH', 'Zac Samuel', 'DJ S.K.T', 'WEISS', 'Nathan Dawe', 'Just Kiddin', 'Low Steppa', 'Karen Harding', 'TCTS', 'Tough Love', 'Sammy Porter', 'MK', 'The Magician']"
41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),78,Fifth Harmony,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",74,13946862,"['Camila Cabello', 'Zara Larsson', 'Hailee Steinfeld', 'Selena Gomez', 'Demi Lovato', 'Alessia Cara', 'Madison Beer', 'Sofia Carson', 'DNCE', 'Bea Miller', 'Julia Michaels', 'Pia Mia', 'ZAYN', 'Rita Ora', 'Bridgit Mendler', 'Cher Lloyd', 'Sabrina Carpenter', 'Meghan Trainor', 'Nick Jonas', 'Dinah Jane']",Kid Ink,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74,2794015,"['Tory Lanez', 'Tyga', 'Kirko Bangz', 'French Montana', 'Ty Dolla $ign', 'Wiz Khalifa', 'Young Money', 'DJ Drama', 'Ace Hood', 'Travis Porter', 'Fetty Wap', 'DJ Khaled', 'New Boyz', 'Preme', 'Meek Mill', 'Rich Gang', 'Jonn Hart', 'Waka Flocka Flame', 'Problem', 'Wale']"
7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader - Felix Jaehn Remix Radio Edit,79,OMI,['dance pop'],68,587770,"['Martin Jensen', 'Sigala', 'Starley', 'Mike Perry', 'Jonas Blue', 'Cheat Codes', 'Felix Jaehn', 'Klingande', 'Lost Frequencies', 'Sam Feldt', 'Matoma', 'Kungs', 'Jax Jones', 'Axwell /\\ Ingrosso', 'Galantis', 'Nico & Vinz', 'Kygo', 'FÄIS', 'Robin Schulz', 'Lucas & Steve']",Felix Jaehn,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",78,1173446,"['Martin Jensen', 'Lost Frequencies', 'Sam Feldt', 'Mike Perry', 'Kungs', 'Seeb', 'Sigala', 'Matoma', 'Junge Junge', 'Ofenbach', 'Klingande', 'Robin Schulz', 'YouNotUs', 'Loud Luxury', 'Cheat Codes', 'Jonas Blue', 'Lucas Estrada', 'Campsite Dream', 'GAMPER & DADONI', 'Jax Jones']"
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),78,Fetty Wap,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",75,4247974,"['DeJ Loaf', 'Rae Sremmurd', 'Mike WiLL Made-It', 'Kid Ink', 'PnB Rock', 'Desiigner', 'YFN Lucci', 'Sage The Gemini', 'Rich Homie Quan', 'Mustard', 'Quality Control', 'NAV', 'Ty Dolla $ign', 'K CAMP', 'Tee Grizzley', 'Yo Gotti', 'Speaker Knockerz', 'Rich The Kid', 'Waka Flocka Flame', 'Bobby Shmurda']",Remy Boyz,[],62,15780,"['Monty', ""D'Angelo"", 'Chance the Rapper', 'Diplo', 'Fetty Wap', 'Flume', 'J Dilla', 'Danny Brown', 'The Roots', 'Post Malone', 'Madlib', 'Outkast', 'Young Thug', 'Cory Gunz', 'G-Eazy', 'Bun B', 'Jeremih', 'Boldy James', 'GoldLink', 'Erykah Badu']"
7aXuop4Qambx5Oi3ynsKQr,I Don't Mind (feat. Juicy J),72,Usher,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",83,9462571,"['Mario', 'Jagged Edge', 'Trey Songz', 'Ginuwine', 'Pretty Ricky', 'Keyshia Cole', 'Omarion', '112', 'Bow Wow', 'Ne-Yo', 'Tyrese', 'Joe', 'Monica', 'The-Dream', 'Ciara', 'Avant', 'Ashanti', 'Brandy', 'Dru Hill', 'Donell Jones']",Juicy J,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",79,2760618,"['Project Pat', 'Yo Gotti', 'Waka Flocka Flame', 'Three 6 Mafia', 'Gorilla Zoe', 'DJ Drama', 'Lil Wyte', 'Tear Da Club Up Thugs', 'Curren$y', 'Slim Thug', 'Paul Wall', 'Pimp C', '2 Chainz', 'OJ Da Juiceman', 'Ace Hood', 'Young Money', 'Bun B', 'Mike WiLL Made-It', 'Young Dro', 'Birdman']"
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),76,Snakehips,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",68,339107,"['Louis Futon', 'AlunaGeorge', 'Whethan', ""Cosmo's Midnight"", 'Kito', 'SG Lewis', 'Cashmere Cat', 'Joe Hertz', 'Louis The Child', 'Hayden James', 'Hermitude', 'Young Franco', 'Ekali', 'Mura Masa', 'Matoma', 'Kiiara', 'Lost Kings', 'Elohim', 'ayokay', 'RL Grime']",Tinashe,"['alternative r&b', 'dance pop', 'electropop', 'hip pop', 'metropopolis', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",75,2296451,"['Keke Palmer', 'Justine Skye', 'Normani', 'Pia Mia', 'Janine', 'Kiana Ledé', 'Chloe x Halle', 'Victoria Monét', 'Baby Tate', 'TWENTY88', 'Alina Baraz', 'Sabrina Claudio', 'Sevyn Streeter', 'Rina Sawayama', 'Qveen Herby', 'Kehlani', 'Nao', 'DaniLeigh', 'Cassie', 'Teyana Taylor']"
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),76,Snakehips,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",68,339107,"['Louis Futon', 'AlunaGeorge', 'Whethan', ""Cosmo's Midnight"", 'Kito', 'SG Lewis', 'Cashmere Cat', 'Joe Hertz', 'Louis The Child', 'Hayden James', 'Hermitude', 'Young Franco', 'Ekali', 'Mura Masa', 'Matoma', 'Kiiara', 'Lost Kings', 'Elohim', 'ayokay', 'RL Grime']",Chance the Rapper,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",80,5559505,"['Donnie Trumpet & The Social Experiment', 'Ab-Soul', 'Joey Bada$$', 'Vince Staples', 'Mick Jenkins', 'Phony Ppl', 'Noname', 'Aminé', 'Shelley FKA DRAM', 'BJ The Chicago Kid', 'ScHoolboy Q', 'Flatbush Zombies', 'Domo Genesis', 'Saba', 'Earl Sweatshirt', 'Pusha T', 'Taylor Bennett', 'Isaiah Rashad', 'Freddie Gibbs', 'Joey Purp']"
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),76,Tinashe,"['alternative r&b', 'dance pop', 'electropop', 'hip pop', 'metropopolis', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",75,2296451,"['Keke Palmer', 'Justine Skye', 'Normani', 'Pia Mia', 'Janine', 'Kiana Ledé', 'Chloe x Halle', 'Victoria Monét', 'Baby Tate', 'TWENTY88', 'Alina Baraz', 'Sabrina Claudio', 'Sevyn Streeter', 'Rina Sawayama', 'Qveen Herby', 'Kehlani', 'Nao', 'DaniLeigh', 'Cassie', 'Teyana Taylor']",Chance the Rapper,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",80,5559505,"['Donnie Trumpet & The Social Experiment', 'Ab-Soul', 'Joey Bada$$', 'Vince Staples', 'Mick Jenkins', 'Phony Ppl', 'Noname', 'Aminé', 'Shelley FKA DRAM', 'BJ The Chicago Kid', 'ScHoolboy Q', 'Flatbush Zombies', 'Domo Genesis', 'Saba', 'Earl Sweatshirt', 'Pusha T', 'Taylor Bennett', 'Isaiah Rashad', 'Freddie Gibbs', 'Joey Purp']"
6izhPbUU3CeMYvTT74YHnb,I Want You To Know,0,Zedd,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house']",80,5685511,"['Alesso', 'Cash Cash', 'Afrojack', 'Krewella', 'Madeon', 'Nicky Romero', 'Galantis', 'Cheat Codes', 'NOTD', 'Gryffin', 'Martin Jensen', 'Jonas Blue', 'Audien', 'Daya', '3LAU', 'Dillon Francis', 'Tritonal', 'Lost Kings', 'Vicetone', 'Hailee Steinfeld']",Selena Gomez,"['dance pop', 'pop', 'post-teen pop']",86,33290394,"['Demi Lovato', 'Fifth Harmony', 'Camila Cabello', 'Miley Cyrus', 'Julia Michaels', 'Bea Miller', 'Selena Gomez & The Scene', 'Alessia Cara', 'ZAYN', 'Zara Larsson', 'DNCE', 'Halsey', 'Bridgit Mendler', 'Madison Beer', 'Hailee Steinfeld', 'Nick Jonas', 'Pia Mia', 'Lauren Jauregui', 'Rita Ora', 'Sabrina Carpenter']"
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,81,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",92,47262962,"['Nicki Minaj', 'Beyoncé', 'Jennifer Lopez', 'The Pussycat Dolls', 'Kesha', 'Justin Timberlake', 'Fergie', 'Demi Lovato', 'Jessie J', 'Nelly Furtado', 'Miley Cyrus', ""Destiny's Child"", 'Iggy Azalea', 'Britney Spears', 'Ciara', 'Gwen Stefani', 'Cardi B', 'Tinashe', 'JoJo', 'Christina Aguilera']",Kanye West,"['chicago rap', 'rap']",95,16455571,"['Big Sean', 'Kid Cudi', 'Pusha T', 'Kendrick Lamar', 'A$AP Rocky', 'ScHoolboy Q', 'J. Cole', 'Frank Ocean', 'Earl Sweatshirt', 'Joey Bada$$', 'Chance the Rapper', 'KIDS SEE GHOSTS', 'Childish Gambino', '2 Chainz', 'JAY-Z', 'Baby Keem', 'Freddie Gibbs', 'Isaiah Rashad', 'Metro Boomin', 'BROCKHAMPTON']"
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,81,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",92,47262962,"['Nicki Minaj', 'Beyoncé', 'Jennifer Lopez', 'The Pussycat Dolls', 'Kesha', 'Justin Timberlake', 'Fergie', 'Demi Lovato', 'Jessie J', 'Nelly Furtado', 'Miley Cyrus', ""Destiny's Child"", 'Iggy Azalea', 'Britney Spears', 'Ciara', 'Gwen Stefani', 'Cardi B', 'Tinashe', 'JoJo', 'Christina Aguilera']",Paul McCartney,"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",75,3885968,"['John Lennon', 'George Harrison', 'Ringo Starr', 'Wings', 'Badfinger', 'George Martin', 'The Beatles', 'Todd Rundgren', 'The Beach Boys', 'Electric Light Orchestra', 'The Who', 'The Hollies', 'The Fireman', 'Simon & Garfunkel', 'Bob Dylan', 'James Taylor', 'The Rolling Stones', 'Yusuf / Cat Stevens', 'Billy Joel', 'Elton John']"
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,81,Kanye West,"['chicago rap', 'rap']",95,16455571,"['Big Sean', 'Kid Cudi', 'Pusha T', 'Kendrick Lamar', 'A$AP Rocky', 'ScHoolboy Q', 'J. Cole', 'Frank Ocean', 'Earl Sweatshirt', 'Joey Bada$$', 'Chance the Rapper', 'KIDS SEE GHOSTS', 'Childish Gambino', '2 Chainz', 'JAY-Z', 'Baby Keem', 'Freddie Gibbs', 'Isaiah Rashad', 'Metro Boomin', 'BROCKHAMPTON']",Paul McCartney,"['album rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",75,3885968,"['John Lennon', 'George Harrison', 'Ringo Starr', 'Wings', 'Badfinger', 'George Martin', 'The Beatles', 'Todd Rundgren', 'The Beach Boys', 'Electric Light Orchestra', 'The Who', 'The Hollies', 'The Fireman', 'Simon & Garfunkel', 'Bob Dylan', 'James Taylor', 'The Rolling Stones', 'Yusuf / Cat Stevens', 'Billy Joel', 'Elton John']"
0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),75,Omarion,"['dance pop', 'hip pop', 'pop r&b', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",66,2338103,"['Marques Houston', 'DAY26', 'J. Holiday', 'Sammie', 'Mario', 'Pleasure P', 'Pretty Ricky', 'Bobby V.', 'B2K', 'Jagged Edge', 'Tyrese', 'The-Dream', 'Trey Songz', 'Avant', 'Ryan Leslie', 'Ginuwine', 'Jamie Foxx', 'Donell Jones', 'Case', 'Lloyd']",Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",90,15446221,"['Mario', 'Trey Songz', 'Jeremih', 'Omarion', 'T-Pain', 'Ne-Yo', 'Pretty Ricky', 'Usher', 'The-Dream', 'August Alsina', 'Bow Wow', 'Keyshia Cole', 'Lloyd', 'Jay Sean', 'Jacquees', 'Ciara', 'Kid Ink', 'Ty Dolla $ign', 'Eric Bellinger', 'Wale']"
0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),75,Omarion,"['dance pop', 'hip pop', 'pop r&b', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",66,2338103,"['Marques Houston', 'DAY26', 'J. Holiday', 'Sammie', 'Mario', 'Pleasure P', 'Pretty Ricky', 'Bobby V.', 'B2K', 'Jagged Edge', 'Tyrese', 'The-Dream', 'Trey Songz', 'Avant', 'Ryan Leslie', 'Ginuwine', 'Jamie Foxx', 'Donell Jones', 'Case', 'Lloyd']",Jhené Aiko,"['alternative r&b', 'dance pop', 'pop', 'r&b', 'urban contemporary']",82,5245651,"['Teyana Taylor', 'Sevyn Streeter', 'Miguel', 'Keyshia Cole', 'Jeremih', 'Jazmine Sullivan', 'K. Michelle', 'Trey Songz', 'TWENTY88', 'Solange', 'The-Dream', 'Keri Hilson', 'Bryson Tiller', 'Brandy', 'Mila J', 'Aaliyah', 'August Alsina', 'Mario', 'Queen Naija', 'H.E.R.']"
0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),75,Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",90,15446221,"['Mario', 'Trey Songz', 'Jeremih', 'Omarion', 'T-Pain', 'Ne-Yo', 'Pretty Ricky', 'Usher', 'The-Dream', 'August Alsina', 'Bow Wow', 'Keyshia Cole', 'Lloyd', 'Jay Sean', 'Jacquees', 'Ciara', 'Kid Ink', 'Ty Dolla $ign', 'Eric Bellinger', 'Wale']",Jhené Aiko,"['alternative r&b', 'dance pop', 'pop', 'r&b', 'urban contemporary']",82,5245651,"['Teyana Taylor', 'Sevyn Streeter', 'Miguel', 'Keyshia Cole', 'Jeremih', 'Jazmine Sullivan', 'K. Michelle', 'Trey Songz', 'TWENTY88', 'Solange', 'The-Dream', 'Keri Hilson', 'Bryson Tiller', 'Brandy', 'Mila J', 'Aaliyah', 'August Alsina', 'Mario', 'Queen Naija', 'H.E.R.']"
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),76,Jack Ü,"['edm', 'electro house', 'pop dance']",64,1062553,"['Dillon Francis', 'DJ Snake', 'Major Lazer', 'The Chainsmokers', 'Galantis', 'Diplo', 'Deorro', 'Alesso', 'Tim Gunter', 'Matoma', 'Steve Aoki', 'SNBRN', 'LunchMoney Lewis', 'Yellow Claw', 'Kygo', 'Natalie La Rose', 'Zedd', 'Ria Mae', 'Trinix', 'Dawin']",Skrillex,"['brostep', 'complextro', 'edm', 'electro']",81,7973447,"['Knife Party', 'Borgore', 'Zomboy', 'Kill The Noise', 'Flux Pavilion', 'Excision', 'Dog Blood', 'Datsik', 'Dillon Francis', 'Doctor P', 'Modestep', 'NERO', 'Eptic', 'Virtual Riot', 'Jack Ü', 'Getter', 'Habstrakt', 'Feed Me', 'Bassnectar', '12th Planet']"
